Fecha de Contrato,Nº Expediente,Destino,Título:,Fecha de inicio,Fecha fin actual,Importe bruto licitación:,Importe bruto adjudicación:,Forma adjudicación:,Número de licitadores:,NIF,Razón social:,Fecha aprobación,duration_days,Importe bruto adjudicación per day,% bruto respect licitacion
2015-08-12,DEA-297/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE MENORCA,2015-09-12,2022-09-12,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A087307211,AVIAPARTNER MENORCA SA,0.0,2557.0,0.0004732107938991005,1.0
2015-08-12,DEA-301/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE TENERIFE SUR,2015-09-12,2022-09-12,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A087307443,AVIAPARTNER TENERIFE SA,0.0,2557.0,0.0004732107938991005,1.0
2015-08-12,DEA-303/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE LANZAROTE,2015-09-12,2022-09-12,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A087307401,AVIAPARTNER LANZAROTE SA,0.0,2557.0,0.0004732107938991005,1.0
2015-08-12,DEA-304/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE SEVILLA,2015-09-12,2022-09-12,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A087307369,AVIAPARTNER SEVILLA SA,0.0,2557.0,0.0004732107938991005,1.0
2015-08-11,LPA-40/2015,APTO.GRAN CANARIA,SUMINISTRO DE COMBUSTIBLE PARA LOS VEHÍCULOS PROPIEDAD DEL AEROPUERTO DE GRAN CANARIA,2015-09-01,2017-09-01,92448.0,92448.0,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,A080349590,CEPSA CARD SA,0.0,731.0,126.46785225718195,1.0
2015-08-11,DIN-100/2015,APTO.A.SUAREZ MAD-BARAJAS,ATRP ACTUACIONES EN FRANJAS Y MÁRGENES DE CALLES DE RODAJE EN EL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2015-09-10,2018-11-25,217800.0,77440.0,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,,B045730645,ALBEN 4000 INGENIERIA SLP,0.0,1172.0,66.07508532423208,0.35555555555555557
2015-08-10,IBZ-120/2015,APTO.IBIZA,SERVICIO PARA EL MANTENIMIENTO NORMATIVO DE CENTROS DE TRANSFORMACIÓN EN EL AEROPUERTO DE IBIZA.,2015-08-10,2018-10-01,28798.0,28481.38,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A078990413,MONCOBRA SA,0.0,1148.0,24.809564459930314,0.9890054864921175
2015-08-07,TFN-63/2015,APTO.TENERIFE NORTE,ADECUACION A NORMATIVA DE CONTROLES SEGURIDAD: C Y BARRERA SUR,2015-09-07,2018-09-29,376479.5,357391.99,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,3.0,A091614263,INGEMONT TECNOLOGIAS SA,0.0,1118.0,319.67083184257604,0.9493000017265216
2015-08-07,XRY-73/2015,APTO.JEREZ,SERVICIO DE MANTENIMIENTO DE ASCENSORES Y MONTACARGAS EN EL AEROPUERTO DE JEREZ,2015-08-01,2018-08-01,7719.8,7719.8,PROCEDIMIENTO NEGOCIADO SIN PUBLICIDAD,1.0,B046001897,TK ELEVADORES ESPAÑA SLU,0.0,1096.0,7.043613138686132,1.0
2015-08-07,DEA-289/2014-3,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE BARCELONA-EL PRAT,2015-09-07,2022-09-07,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082266107,SWISSPORT HANDLING SA,,2557.0,0.0004732107938991005,1.0
2015-08-07,DEA-292/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE ALICANTE,2015-09-07,2022-09-07,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082266107,SWISSPORT HANDLING SA,,2557.0,0.0004732107938991005,1.0
2015-08-07,DEA-298/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE REUS,2015-09-07,2022-09-07,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082266107,SWISSPORT HANDLING SA,,2557.0,0.0004732107938991005,1.0
2015-08-07,DEA-303/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE LANZAROTE,2015-09-07,2022-09-07,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082266107,SWISSPORT HANDLING SA,,2557.0,0.0004732107938991005,1.0
2015-08-07,DEA-366/2013-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS DE LOS SERVICIOS AEROPORTUARIOS DE ASISTENCIA EN TIERRA EN LA CATEGORÍA DE SERVICIOS DE RAMPA EN LOS AEROPUERTOS ESPAÑOLES,2015-09-07,2022-09-07,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082266107,SWISSPORT HANDLING SA,,2557.0,0.0004732107938991005,1.0
2015-08-05,MAD-114/2015,APTO.A.SUAREZ MAD-BARAJAS,SERVICIO DE MANTENIMIENTO DE CPD¿S T4 Y T2 Y SALAS TÉCNICAS TIC DEL AEROPUERTO ADOLFO SUÁREZ  MADRID-BARAJAS,2015-09-01,2018-08-31,163350.0,163350.0,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,5.0,A078990413,MONCOBRA SA,0.0,1095.0,149.17808219178082,1.0
2015-08-05,DEA-288/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO A.S. MADRID-BARAJAS,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-289/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE BARCELONA-EL PRAT,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-290/2014-3,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE PALMA DE MALLORCA,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-291/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE MÁLAGA-COSTA DEL SOL,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-292/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE ALICANTE,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-294/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE BILBAO,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-295/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE GIRONA,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-297/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE MENORCA,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-298/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE REUS,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-300/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE TENERIFE NORTE,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-301/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE TENERIFE SUR,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-302/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE IBIZA,2015-09-05,2022-09-05,1.0,1.0,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.00039108330074305825,1.0
2015-08-05,DEA-306/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE GRAN CANARIA,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-366/2013-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS DE LOS SERVICIOS AEROPORTUARIOS DE ASISTENCIA EN TIERRA EN LA CATEGORÍA DE SERVICIOS DE RAMPA EN LOS AEROPUERTOS ESPAÑOLES.,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-05,DEA-366/2013-3,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS DE LOS SERVICIOS AEROPORTUARIOS DE ASISTENCIA EN TIERRA EN LA CATEGORÍA DE SERVICIOS DE RAMPA EN LOS AEROPUERTOS ESPAÑOLES,2015-09-05,2022-09-05,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-08-04,MAD-56/2015-1,APTO.A.SUAREZ MAD-BARAJAS,MANTENIMIENTO DE LAS INSTALACIONES DE ASISTENCIA A AERONAVES DEL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2015-11-04,2019-05-03,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,6.0,U087343968,UTE EFS MANT SER-EMTE SL,0.0,1276.0,1498.2018965517243,0.8407239096656096
2015-08-04,MAD-56/2015-2,APTO.A.SUAREZ MAD-BARAJAS,MANTENIMIENTO DE LAS INSTALACIONES DE ASISTENCIA A AERONAVES DEL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2015-11-04,2019-05-03,903712.7,782975.27,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,6.0,U087343968,UTE EFS MANT SER-EMTE SL,0.0,1276.0,613.6169827586207,0.8663984361401583
2015-08-04,MAD-56/2015-3,APTO.A.SUAREZ MAD-BARAJAS,MANTENIMIENTO DE LAS INSTALACIONES DE ASISTENCIA A AERONAVES DEL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2015-11-04,2019-05-03,636808.48,573906.63,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,6.0,U087343968,UTE EFS MANT SER-EMTE SL,0.0,1276.0,449.77008620689656,0.9012232845894264
2015-08-04,MAD-56/2015-4,APTO.A.SUAREZ MAD-BARAJAS,MANTENIMIENTO DE LAS INSTALACIONES DE ASISTENCIA A AERONAVES DEL AEROPUERTO ADOLFO SUÁREZ MADRID-BARAJAS,2015-11-04,2019-05-03,545895.13,405601.68,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,6.0,U087343968,UTE EFS MANT SER-EMTE SL,0.0,1276.0,317.8696551724138,0.7430029280532324
2015-08-04,IBZ-118/2015,APTO.IBIZA,SERVICIO DE MANTENIMIENTO DE ESCALERAS MECÁNICAS Y ASCENSORES DEL AEROPUERTO DE IBIZA.,2015-08-04,2018-12-01,49051.25,41055.68,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,2.0,B046001897,TK ELEVADORES ESPAÑA SLU,0.0,1215.0,33.79068312757202,0.8369955913457863
2015-08-04,DEA-290/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE PALMA DE MALLORCA,2015-09-04,2022-09-04,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082377722,ACCIONA AIRPORT SERV.SA,,2557.0,0.0004732107938991005,1.0
2015-08-03,LPA-31/2015,APTO.GRAN CANARIA,SERVICIO DE TRANSPORTE DE PERSONAL EN EL AEROPUERTO DE GRAN CANARIA.,2015-09-01,2018-12-01,71690.0,71687.86,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,B035353416,TRANSPORTES ABIANYERA S.L,0.0,1187.0,60.394153327716936,0.9999701492537314
2015-08-03,DEA-288/2014-3,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO A.S. MADRID-BARAJAS,2015-09-03,2022-09-03,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A081050353,WORLDWIDE FLIGHT SERV SA,,2557.0,0.0004732107938991005,1.0
2015-08-03,DEA-304/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE SEVILLA,2015-09-03,2022-09-03,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A081050353,WORLDWIDE FLIGHT SERV SA,,2557.0,0.0004732107938991005,1.0
2015-08-01,ODB-171/2015-1,APTO.CÓRDOBA,SERVICIOS DE MANTENIMIENTO INTEGRADO DE LAS INSTALACIONES DEL AEROPUERTO DE CORDOBA.- INSTALACIONES GENERALES. LOTE 1.,2015-08-01,2019-01-28,32015.15,27107.04,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,3.0,B014588289,CONSTRUCCIONES SILLEMR SL,0.0,1276.0,21.243761755485895,0.8466941432415591
2015-08-01,ODB-171/2015-2,APTO.CÓRDOBA,SERVICIOS DE MANTENIMIENTO INTEGRADO DE LAS INSTALACIONES DEL AEROPUERTO DE CORDOBA.- SERVICIO DE LIMPIEZA. LOTE 2.,2015-08-01,2019-01-28,29025.48,24575.71,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,3.0,B014588289,CONSTRUCCIONES SILLEMR SL,0.0,1276.0,19.25996081504702,0.8466943526859848
2015-08-01,ODB-171/2015-3,APTO.CÓRDOBA,SERVICIOS DE MANTENIMIENTO INTEGRADO DE LAS INSTALACIONES DEL AEROPUERTO DE CORDOBA.- JARDINERIA. LOTE 3,2015-08-01,2019-01-28,26052.66,22058.63,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,3.0,B014588289,CONSTRUCCIONES SILLEMR SL,0.0,1276.0,17.287327586206896,0.8466939652227451
2015-08-01,ODB-171/2015-4,APTO.CÓRDOBA,SERVICIOS DE MANTENIMIENTO INTEGRADO DE LAS INSTALACIONES DEL AEROPUERTO DE CORDOBA.- CAMPO DE VUELO. LOTE 4,2015-08-01,2019-01-28,12039.5,10193.78,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,3.0,B014588289,CONSTRUCCIONES SILLEMR SL,0.0,1276.0,7.988855799373042,0.8466946301756718
2015-08-01,ODB-171/2015-5,APTO.CÓRDOBA,SERVICIOS DE MANTENIMIENTO INTEGRADO DE LAS INSTALACIONES DEL AEROPUERTO DE CORDOBA.- OTROS SERVICIOS. LOTE 5,2015-08-01,2019-01-28,5445.0,4610.25,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,3.0,B014588289,CONSTRUCCIONES SILLEMR SL,0.0,1276.0,3.613048589341693,0.846694214876033
2015-07-31,DTC-43/2015-1,DIR. TIC Y CIBERSEGURIDAD,SERVICIO DE DESARROLLO DE APLICACIONES AEROPORTUARIAS,2015-10-01,2019-10-01,,,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,2.0,A048263693,CONNECTIS ICT SERVICE SAU,0.0,1461.0,1718.195728952772,0.8473999261063083
2015-07-31,DTC-43/2015-2,DIR. TIC Y CIBERSEGURIDAD,SERVICIO DE DESARROLLO DE APLICACIONES AEROPORTUARIAS,2015-10-01,2019-10-01,878805.29,744699.53,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,2.0,A048263693,CONNECTIS ICT SERVICE SAU,0.0,1461.0,509.7190485968515,0.847399917221709
2015-07-31,BIO-86/2015,APTO.BILBAO,SERVICIO DE LOCALIZACIÓN SIMULTÁNEA DEL PERSONAL INVOLUCRADO EN LOS PROCEDIMIENTOS OPERATIVOS DEL AEROPUERTO DE BILBAO,2015-08-01,2019-01-28,21780.0,21112.08,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,B084992155,F24 SERV. COMUNICAC. SLU,0.0,1276.0,16.54551724137931,0.9693333333333334
2015-07-31,DEA-288/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO A.S. MADRID-BARAJAS,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U087305900,UTE GROUNDFORCE MAD 2015,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-289/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE BARCELONA-EL PRAT,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U066551045,UTE GLOBALIA HAND-IBERHAN,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-290/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE PALMA DE MALLORCA,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U057919714,UTE GLOBALIA-IBERHANDLING,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-292/2014-3,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE ALICANTE,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U054864525,UTE GLOBALIA-IBERHANDLING,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-293/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE ASTURIAS,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A081050353,WORLDWIDE FLIGHT SERV SA,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-294/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE BILBAO,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U095810750,UTE GLOBALIA-IBERHANDLING,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-296/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE FUERTEVENTURA,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U076226331,UTE GLOBALIA-IBERHANDLING,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-299/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE SANTIAGO,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A085850394,IBERIA LAE SA OPERADOR SU,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-299/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE SANTIAGO,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A081050353,WORLDWIDE FLIGHT SERV SA,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-300/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE TENERIFE NORTE,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U076674985,UTE GLOBALIA-IBERHANDLING,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-302/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE IBIZA,2015-08-31,2022-08-31,1.0,1.0,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U057919698,UTE GLOBALIA-IBERHANDLING,,2557.0,0.00039108330074305825,1.0
2015-07-31,DEA-305/2014-1,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE VALENCIA,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,U098742349,UTE GLOBALIA-IBERHANDLING,,2557.0,0.0004732107938991005,1.0
2015-07-31,DEA-305/2014-2,DIR.OPERACION Y RED APTOS,PRESTACIÓN A TERCEROS SERVICIOS DE ASISTENCIA EN TIERRA EN LAS CATEGORIAS DE SERVICIOS DE RAMPA EN EL AEROPUERTO DE VALENCIA,2015-08-31,2022-08-31,1.21,1.21,PROCEDIMIENTO DE LICITACIÓN CON NEGOCIACIÓN,1.0,A082266107,SWISSPORT HANDLING SA,,2557.0,0.0004732107938991005,1.0
